environment | time (minute),GAP | GAP (dimensionless) | Run #1,GAP | GAP (dimensionless) | Run #2,GAP | GAP' (dimensionless/minute) | Run #1,GAP | GAP' (dimensionless/minute) | Run #2,Ras_GAP | Ras_GAP (dimensionless) | Run #1,Ras_GAP | Ras_GAP (dimensionless) | Run #2,Ras_GAP | Ras_GAP' (dimensionless/minute) | Run #1,Ras_GAP | Ras_GAP' (dimensionless/minute) | Run #2,Ras_Raf | Ras_Raf (dimensionless) | Run #1,Ras_Raf | Ras_Raf (dimensionless) | Run #2,Ras_Raf | Ras_Raf' (dimensionless/minute) | Run #1,Ras_Raf | Ras_Raf' (dimensionless/minute) | Run #2,Ras_ShcGS | Ras_ShcGS (dimensionless) | Run #1,Ras_ShcGS | Ras_ShcGS (dimensionless) | Run #2,Ras_ShcGS | Ras_ShcGS' (dimensionless/minute) | Run #1,Ras_ShcGS | Ras_ShcGS' (dimensionless/minute) | Run #2,RasGDP | RasGDP (dimensionless) | Run #1,RasGDP | RasGDP (dimensionless) | Run #2,RasGDP | RasGDP' (dimensionless/minute) | Run #1,RasGDP | RasGDP' (dimensionless/minute) | Run #2,RasGTP | RasGTP (dimensionless) | Run #1,RasGTP | RasGTP (dimensionless) | Run #2,RasGTP | RasGTP' (dimensionless/minute) | Run #1,RasGTP | RasGTP' (dimensionless/minute) | Run #2,ShcGS | ShcGS (dimensionless) | Run #1,ShcGS | ShcGS (dimensionless) | Run #2,ShcGS | ShcGS' (dimensionless/minute) | Run #1,ShcGS | ShcGS' (dimensionless/minute) | Run #2,v12 | k12 (first_order_rate_constant) | Run #1,v12 | k12 (first_order_rate_constant) | Run #2,v12 | kn12 (first_order_rate_constant) | Run #1,v12 | kn12 (first_order_rate_constant) | Run #2,v12 | v12 (first_order_rate_constant) | Run #1,v12 | v12 (first_order_rate_constant) | Run #2,v13 | k_13 (first_order_rate_constant) | Run #1,v13 | k_13 (first_order_rate_constant) | Run #2,v13 | v13 (first_order_rate_constant) | Run #1,v13 | v13 (first_order_rate_constant) | Run #2,v14 | k14 (first_order_rate_constant) | Run #1,v14 | k14 (first_order_rate_constant) | Run #2,v14 | kn14 (first_order_rate_constant) | Run #1,v14 | kn14 (first_order_rate_constant) | Run #2,v14 | v14 (first_order_rate_constant) | Run #1,v14 | v14 (first_order_rate_constant) | Run #2,v15 | k15 (first_order_rate_constant) | Run #1,v15 | k15 (first_order_rate_constant) | Run #2,v15 | v15 (first_order_rate_constant) | Run #1,v15 | v15 (first_order_rate_constant) | Run #2,v16 | k16 (first_order_rate_constant) | Run #1,v16 | k16 (first_order_rate_constant) | Run #2,v16 | kn16 (first_order_rate_constant) | Run #1,v16 | kn16 (first_order_rate_constant) | Run #2,v16 | v16 (first_order_rate_constant) | Run #1,v16 | v16 (first_order_rate_constant) | Run #2
0.313,15000,15000,1.94182e-05,1.94182e-05,6.21468e-06,6.21468e-06,-1.94182e-05,-1.94182e-05,0.00141825,0.00141825,-0.00425469,-0.00425469,0,0,0,0,20000,20000,0.00447457,0.00447457,6.43738e-05,6.43738e-05,-0.000200464,-0.000200464,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00445515,0.00445515,720,720,0.00447457,0.00447457,0.0012,0.0012,3,3,-0.00425469,-0.00425469
0.314,15000,15000,1.93002e-05,1.93002e-05,6.19519e-06,6.19519e-06,-1.93002e-05,-1.93002e-05,0.00141401,0.00141401,-0.00424194,-0.00424194,0,0,0,0,20000,20000,0.00446054,0.00446054,6.41727e-05,6.41727e-05,-0.000199296,-0.000199296,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00444124,0.00444124,720,720,0.00446054,0.00446054,0.0012,0.0012,3,3,-0.00424194,-0.00424194
0.315,15000,15000,1.91867e-05,1.91867e-05,6.17582e-06,6.17582e-06,-1.91867e-05,-1.91867e-05,0.00140977,0.00140977,-0.00422924,-0.00422924,0,0,0,0,20000,20000,0.00444659,0.00444659,6.39727e-05,6.39727e-05,-0.000198171,-0.000198171,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00442741,0.00442741,720,720,0.00444659,0.00444659,0.0012,0.0012,3,3,-0.00422924,-0.00422924
0.316,15000,15000,1.9078e-05,1.9078e-05,6.15658e-06,6.15658e-06,-1.9078e-05,-1.9078e-05,0.00140555,0.00140555,-0.00421657,-0.00421657,0,0,0,0,20000,20000,0.00443274,0.00443274,6.3774e-05,6.3774e-05,-0.000197091,-0.000197091,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00441366,0.00441366,720,720,0.00443274,0.00443274,0.0012,0.0012,3,3,-0.00421657,-0.00421657
0.317,15000,15000,1.89744e-05,1.89744e-05,6.13746e-06,6.13746e-06,-1.89744e-05,-1.89744e-05,0.00140134,0.00140134,-0.00420394,-0.00420394,0,0,0,0,20000,20000,0.00441897,0.00441897,6.35766e-05,6.35766e-05,-0.000196061,-0.000196061,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0044,0.0044,720,720,0.00441897,0.00441897,0.0012,0.0012,3,3,-0.00420394,-0.00420394
0.318,15000,15000,1.88764e-05,1.88764e-05,6.11848e-06,6.11848e-06,-1.88764e-05,-1.88764e-05,0.00139714,0.00139714,-0.00419134,-0.00419134,0,0,0,0,20000,20000,0.0044053,0.0044053,6.33805e-05,6.33805e-05,-0.000195083,-0.000195083,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00438643,0.00438643,720,720,0.0044053,0.0044053,0.0012,0.0012,3,3,-0.00419134,-0.00419134
0.319,15000,15000,1.87771e-05,1.87771e-05,6.09953e-06,6.09953e-06,-1.87771e-05,-1.87771e-05,0.00139295,0.00139295,-0.00417879,-0.00417879,0,0,0,0,20000,20000,0.00439166,0.00439166,6.31847e-05,6.31847e-05,-0.000194093,-0.000194093,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00437288,0.00437288,720,720,0.00439166,0.00439166,0.0012,0.0012,3,3,-0.00417879,-0.00417879
0.32,15000,15000,1.86507e-05,1.86507e-05,6.08023e-06,6.08023e-06,-1.86507e-05,-1.86507e-05,0.00138878,0.00138878,-0.00416627,-0.00416627,0,0,0,0,20000,20000,0.00437777,0.00437777,6.29857e-05,6.29857e-05,-0.000192846,-0.000192846,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00435912,0.00435912,720,720,0.00437777,0.00437777,0.0012,0.0012,3,3,-0.00416627,-0.00416627
0.321,15000,15000,1.85231e-05,1.85231e-05,6.06098e-06,6.06098e-06,-1.85231e-05,-1.85231e-05,0.00138462,0.00138462,-0.00415379,-0.00415379,0,0,0,0,20000,20000,0.0043639,0.0043639,6.27872e-05,6.27872e-05,-0.000191588,-0.000191588,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00434538,0.00434538,720,720,0.0043639,0.0043639,0.0012,0.0012,3,3,-0.00415379,-0.00415379
0.322,15000,15000,1.83945e-05,1.83945e-05,6.04176e-06,6.04176e-06,-1.83945e-05,-1.83945e-05,0.00138047,0.00138047,-0.00414135,-0.00414135,0,0,0,0,20000,20000,0.00435007,0.00435007,6.2589e-05,6.2589e-05,-0.000190321,-0.000190321,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00433167,0.00433167,720,720,0.00435007,0.00435007,0.0012,0.0012,3,3,-0.00414135,-0.00414135
0.323,15000,15000,1.82651e-05,1.82651e-05,6.02258e-06,6.02258e-06,-1.82651e-05,-1.82651e-05,0.00137634,0.00137634,-0.00412894,-0.00412894,0,0,0,0,20000,20000,0.00433626,0.00433626,6.23913e-05,6.23913e-05,-0.000189047,-0.000189047,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00431799,0.00431799,720,720,0.00433626,0.00433626,0.0012,0.0012,3,3,-0.00412894,-0.00412894
0.324,15000,15000,1.81351e-05,1.81351e-05,6.00344e-06,6.00344e-06,-1.81351e-05,-1.81351e-05,0.00137222,0.00137222,-0.00411658,-0.00411658,0,0,0,0,20000,20000,0.00432248,0.00432248,6.2194e-05,6.2194e-05,-0.000187766,-0.000187766,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00430434,0.00430434,720,720,0.00432248,0.00432248,0.0012,0.0012,3,3,-0.00411658,-0.00411658
0.325,15000,15000,1.80047e-05,1.80047e-05,5.98435e-06,5.98435e-06,-1.80047e-05,-1.80047e-05,0.00136811,0.00136811,-0.00410424,-0.00410424,0,0,0,0,20000,20000,0.00430873,0.00430873,6.19972e-05,6.19972e-05,-0.000186482,-0.000186482,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00429073,0.00429073,720,720,0.00430873,0.00430873,0.0012,0.0012,3,3,-0.00410424,-0.00410424
0.326,15000,15000,1.78742e-05,1.78742e-05,5.96531e-06,5.96531e-06,-1.78742e-05,-1.78742e-05,0.00136401,0.00136401,-0.00409195,-0.00409195,0,0,0,0,20000,20000,0.00429502,0.00429502,6.18009e-05,6.18009e-05,-0.000185198,-0.000185198,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00427715,0.00427715,720,720,0.00429502,0.00429502,0.0012,0.0012,3,3,-0.00409195,-0.00409195
0.327,15000,15000,1.77442e-05,1.77442e-05,5.94633e-06,5.94633e-06,-1.77442e-05,-1.77442e-05,0.00135992,0.00135992,-0.00407969,-0.00407969,0,0,0,0,20000,20000,0.00428136,0.00428136,6.16052e-05,6.16052e-05,-0.000183918,-0.000183918,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00426361,0.00426361,720,720,0.00428136,0.00428136,0.0012,0.0012,3,3,-0.00407969,-0.00407969
0.328,15000,15000,1.76149e-05,1.76149e-05,5.92741e-06,5.92741e-06,-1.76149e-05,-1.76149e-05,0.00135585,0.00135585,-0.00406747,-0.00406747,0,0,0,0,20000,20000,0.00426773,0.00426773,6.14102e-05,6.14102e-05,-0.000182645,-0.000182645,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00425012,0.00425012,720,720,0.00426773,0.00426773,0.0012,0.0012,3,3,-0.00406747,-0.00406747
0.329,15000,15000,1.7487e-05,1.7487e-05,5.90856e-06,5.90856e-06,-1.7487e-05,-1.7487e-05,0.00135179,0.00135179,-0.00405529,-0.00405529,0,0,0,0,20000,20000,0.00425416,0.00425416,6.12158e-05,6.12158e-05,-0.000181386,-0.000181386,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00423667,0.00423667,720,720,0.00425416,0.00425416,0.0012,0.0012,3,3,-0.00405529,-0.00405529
0.33,15000,15000,1.7361e-05,1.7361e-05,5.88979e-06,5.88979e-06,-1.7361e-05,-1.7361e-05,0.00134774,0.00134774,-0.00404314,-0.00404314,0,0,0,0,20000,20000,0.00424065,0.00424065,6.10223e-05,6.10223e-05,-0.000180144,-0.000180144,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00422329,0.00422329,720,720,0.00424065,0.00424065,0.0012,0.0012,3,3,-0.00404314,-0.00404314
0.331,15000,15000,1.72375e-05,1.72375e-05,5.8711e-06,5.8711e-06,-1.72375e-05,-1.72375e-05,0.0013437,0.0013437,-0.00403103,-0.00403103,0,0,0,0,20000,20000,0.00422719,0.00422719,6.08296e-05,6.08296e-05,-0.000178927,-0.000178927,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00420996,0.00420996,720,720,0.00422719,0.00422719,0.0012,0.0012,3,3,-0.00403103,-0.00403103
0.332,15000,15000,1.71172e-05,1.71172e-05,5.85252e-06,5.85252e-06,-1.71172e-05,-1.71172e-05,0.00133968,0.00133968,-0.00401896,-0.00401896,0,0,0,0,20000,20000,0.00421381,0.00421381,6.0638e-05,6.0638e-05,-0.00017774,-0.00017774,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0041967,0.0041967,720,720,0.00421381,0.00421381,0.0012,0.0012,3,3,-0.00401896,-0.00401896
0.333,15000,15000,1.70009e-05,1.70009e-05,5.83404e-06,5.83404e-06,-1.70009e-05,-1.70009e-05,0.00133566,0.00133566,-0.00400692,-0.00400692,0,0,0,0,20000,20000,0.00420051,0.00420051,6.04473e-05,6.04473e-05,-0.000176591,-0.000176591,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00418351,0.00418351,720,720,0.00420051,0.00420051,0.0012,0.0012,3,3,-0.00400692,-0.00400692
0.334,15000,15000,1.68894e-05,1.68894e-05,5.81568e-06,5.81568e-06,-1.68894e-05,-1.68894e-05,0.00133166,0.00133166,-0.00399491,-0.00399491,0,0,0,0,20000,20000,0.00418729,0.00418729,6.02579e-05,6.02579e-05,-0.000175488,-0.000175488,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0041704,0.0041704,720,720,0.00418729,0.00418729,0.0012,0.0012,3,3,-0.00399491,-0.00399491
0.335,15000,15000,1.67836e-05,1.67836e-05,5.79746e-06,5.79746e-06,-1.67836e-05,-1.67836e-05,0.00132767,0.00132767,-0.00398295,-0.00398295,0,0,0,0,20000,20000,0.00417417,0.00417417,6.00698e-05,6.00698e-05,-0.000174438,-0.000174438,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00415739,0.00415739,720,720,0.00417417,0.00417417,0.0012,0.0012,3,3,-0.00398295,-0.00398295
0.336,15000,15000,1.66843e-05,1.66843e-05,5.77938e-06,5.77938e-06,-1.66843e-05,-1.66843e-05,0.0013237,0.0013237,-0.00397102,-0.00397102,0,0,0,0,20000,20000,0.00416115,0.00416115,5.98831e-05,5.98831e-05,-0.000173451,-0.000173451,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00414447,0.00414447,720,720,0.00416115,0.00416115,0.0012,0.0012,3,3,-0.00397102,-0.00397102
0.337,15000,15000,1.65926e-05,1.65926e-05,5.76146e-06,5.76146e-06,-1.65926e-05,-1.65926e-05,0.00131973,0.00131973,-0.00395912,-0.00395912,0,0,0,0,20000,20000,0.00414825,0.00414825,5.96979e-05,5.96979e-05,-0.000172535,-0.000172535,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00413166,0.00413166,720,720,0.00414825,0.00414825,0.0012,0.0012,3,3,-0.00395912,-0.00395912
0.338,15000,15000,1.65095e-05,1.65095e-05,5.74371e-06,5.74371e-06,-1.65095e-05,-1.65095e-05,0.00131578,0.00131578,-0.00394726,-0.00394726,0,0,0,0,20000,20000,0.00413547,0.00413547,5.95145e-05,5.95145e-05,-0.000171701,-0.000171701,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00411896,0.00411896,720,720,0.00413547,0.00413547,0.0012,0.0012,3,3,-0.00394726,-0.00394726
0.339,15000,15000,1.64361e-05,1.64361e-05,5.72616e-06,5.72616e-06,-1.64361e-05,-1.64361e-05,0.00131184,0.00131184,-0.00393544,-0.00393544,0,0,0,0,20000,20000,0.00412283,0.00412283,5.93329e-05,5.93329e-05,-0.00017096,-0.00017096,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0041064,0.0041064,720,720,0.00412283,0.00412283,0.0012,0.0012,3,3,-0.00393544,-0.00393544
0.34,15000,15000,1.63736e-05,1.63736e-05,5.70881e-06,5.70881e-06,-1.63736e-05,-1.63736e-05,0.00130791,0.00130791,-0.00392365,-0.00392365,0,0,0,0,20000,20000,0.00411035,0.00411035,5.91533e-05,5.91533e-05,-0.000170322,-0.000170322,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00409397,0.00409397,720,720,0.00411035,0.00411035,0.0012,0.0012,3,3,-0.00392365,-0.00392365
0.341,15000,15000,1.63232e-05,1.63232e-05,5.69169e-06,5.69169e-06,-1.63232e-05,-1.63232e-05,0.00130399,0.00130399,-0.0039119,-0.0039119,0,0,0,0,20000,20000,0.00409802,0.00409802,5.8976e-05,5.8976e-05,-0.000169799,-0.000169799,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0040817,0.0040817,720,720,0.00409802,0.00409802,0.0012,0.0012,3,3,-0.0039119,-0.0039119
0.342,15000,15000,1.62862e-05,1.62862e-05,5.67482e-06,5.67482e-06,-1.62862e-05,-1.62862e-05,0.00130008,0.00130008,-0.00390018,-0.00390018,0,0,0,0,20000,20000,0.00408587,0.00408587,5.88009e-05,5.88009e-05,-0.000169403,-0.000169403,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00406958,0.00406958,720,720,0.00408587,0.00408587,0.0012,0.0012,3,3,-0.00390018,-0.00390018
0.343,15000,15000,1.6264e-05,1.6264e-05,5.6582e-06,5.6582e-06,-1.6264e-05,-1.6264e-05,0.00129619,0.00129619,-0.0038885,-0.0038885,0,0,0,0,20000,20000,0.00407391,0.00407391,5.86285e-05,5.86285e-05,-0.000169146,-0.000169146,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00405764,0.00405764,720,720,0.00407391,0.00407391,0.0012,0.0012,3,3,-0.0038885,-0.0038885
0.344,15000,15000,1.6227e-05,1.6227e-05,5.64143e-06,5.64143e-06,-1.6227e-05,-1.6227e-05,0.00129231,0.00129231,-0.00387685,-0.00387685,0,0,0,0,20000,20000,0.00406183,0.00406183,5.84545e-05,5.84545e-05,-0.000168751,-0.000168751,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0040456,0.0040456,720,720,0.00406183,0.00406183,0.0012,0.0012,3,3,-0.00387685,-0.00387685
0.345,15000,15000,1.6107e-05,1.6107e-05,5.62349e-06,5.62349e-06,-1.6107e-05,-1.6107e-05,0.00128844,0.00128844,-0.00386524,-0.00386524,0,0,0,0,20000,20000,0.00404891,0.00404891,5.82695e-05,5.82695e-05,-0.000167568,-0.000167568,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0040328,0.0040328,720,720,0.00404891,0.00404891,0.0012,0.0012,3,3,-0.00386524,-0.00386524
0.346,15000,15000,1.59869e-05,1.59869e-05,5.6056e-06,5.6056e-06,-1.59869e-05,-1.59869e-05,0.00128458,0.00128458,-0.00385366,-0.00385366,0,0,0,0,20000,20000,0.00403603,0.00403603,5.8085e-05,5.8085e-05,-0.000166385,-0.000166385,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00402004,0.00402004,720,720,0.00403603,0.00403603,0.0012,0.0012,3,3,-0.00385366,-0.00385366
0.347,15000,15000,1.5867e-05,1.5867e-05,5.58776e-06,5.58776e-06,-1.5867e-05,-1.5867e-05,0.00128073,0.00128073,-0.00384211,-0.00384211,0,0,0,0,20000,20000,0.00402318,0.00402318,5.79011e-05,5.79011e-05,-0.000165204,-0.000165204,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00400732,0.00400732,720,720,0.00402318,0.00402318,0.0012,0.0012,3,3,-0.00384211,-0.00384211
0.348,15000,15000,1.57478e-05,1.57478e-05,5.56997e-06,5.56997e-06,-1.57478e-05,-1.57478e-05,0.00127689,0.00127689,-0.0038306,-0.0038306,0,0,0,0,20000,20000,0.00401038,0.00401038,5.77178e-05,5.77178e-05,-0.000164029,-0.000164029,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00399463,0.00399463,720,720,0.00401038,0.00401038,0.0012,0.0012,3,3,-0.0038306,-0.0038306
0.349,15000,15000,1.56296e-05,1.56296e-05,5.55226e-06,5.55226e-06,-1.56296e-05,-1.56296e-05,0.00127307,0.00127307,-0.00381913,-0.00381913,0,0,0,0,20000,20000,0.00399763,0.00399763,5.75351e-05,5.75351e-05,-0.000162865,-0.000162865,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.003982,0.003982,720,720,0.00399763,0.00399763,0.0012,0.0012,3,3,-0.00381913,-0.00381913
0.35,15000,15000,1.5513e-05,1.5513e-05,5.53461e-06,5.53461e-06,-1.5513e-05,-1.5513e-05,0.00126925,0.00126925,-0.00380769,-0.00380769,0,0,0,0,20000,20000,0.00398492,0.00398492,5.73531e-05,5.73531e-05,-0.000161715,-0.000161715,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00396941,0.00396941,720,720,0.00398492,0.00398492,0.0012,0.0012,3,3,-0.00380769,-0.00380769
0.351,15000,15000,1.53985e-05,1.53985e-05,5.51704e-06,5.51704e-06,-1.53985e-05,-1.53985e-05,0.00126545,0.00126545,-0.00379628,-0.00379628,0,0,0,0,20000,20000,0.00397227,0.00397227,5.71719e-05,5.71719e-05,-0.000160585,-0.000160585,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00395687,0.00395687,720,720,0.00397227,0.00397227,0.0012,0.0012,3,3,-0.00379628,-0.00379628
0.352,15000,15000,1.52864e-05,1.52864e-05,5.49955e-06,5.49955e-06,-1.52864e-05,-1.52864e-05,0.00126166,0.00126166,-0.00378491,-0.00378491,0,0,0,0,20000,20000,0.00395968,0.00395968,5.69915e-05,5.69915e-05,-0.000159479,-0.000159479,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00394439,0.00394439,720,720,0.00395968,0.00395968,0.0012,0.0012,3,3,-0.00378491,-0.00378491
0.353,15000,15000,1.51775e-05,1.51775e-05,5.48216e-06,5.48216e-06,-1.51775e-05,-1.51775e-05,0.00125788,0.00125788,-0.00377358,-0.00377358,0,0,0,0,20000,20000,0.00394716,0.00394716,5.68121e-05,5.68121e-05,-0.000158403,-0.000158403,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00393198,0.00393198,720,720,0.00394716,0.00394716,0.0012,0.0012,3,3,-0.00377358,-0.00377358
0.354,15000,15000,1.50722e-05,1.50722e-05,5.46487e-06,5.46487e-06,-1.50722e-05,-1.50722e-05,0.00125411,0.00125411,-0.00376227,-0.00376227,0,0,0,0,20000,20000,0.0039347,0.0039347,5.66337e-05,5.66337e-05,-0.000157361,-0.000157361,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00391963,0.00391963,720,720,0.0039347,0.0039347,0.0012,0.0012,3,3,-0.00376227,-0.00376227
0.355,15000,15000,1.49712e-05,1.49712e-05,5.44768e-06,5.44768e-06,-1.49712e-05,-1.49712e-05,0.00125036,0.00125036,-0.003751,-0.003751,0,0,0,0,20000,20000,0.00392233,0.00392233,5.64563e-05,5.64563e-05,-0.00015636,-0.00015636,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00390736,0.00390736,720,720,0.00392233,0.00392233,0.0012,0.0012,3,3,-0.003751,-0.003751
0.356,15000,15000,1.48752e-05,1.48752e-05,5.43062e-06,5.43062e-06,-1.48752e-05,-1.48752e-05,0.00124661,0.00124661,-0.00373977,-0.00373977,0,0,0,0,20000,20000,0.00391005,0.00391005,5.62801e-05,5.62801e-05,-0.000155406,-0.000155406,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00389517,0.00389517,720,720,0.00391005,0.00391005,0.0012,0.0012,3,3,-0.00373977,-0.00373977
0.357,15000,15000,1.47847e-05,1.47847e-05,5.41369e-06,5.41369e-06,-1.47847e-05,-1.47847e-05,0.00124288,0.00124288,-0.00372856,-0.00372856,0,0,0,0,20000,20000,0.00389785,0.00389785,5.61052e-05,5.61052e-05,-0.000154506,-0.000154506,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00388307,0.00388307,720,720,0.00389785,0.00389785,0.0012,0.0012,3,3,-0.00372856,-0.00372856
0.358,15000,15000,1.47006e-05,1.47006e-05,5.39689e-06,5.39689e-06,-1.47006e-05,-1.47006e-05,0.00123915,0.00123915,-0.00371739,-0.00371739,0,0,0,0,20000,20000,0.00388576,0.00388576,5.59316e-05,5.59316e-05,-0.000153665,-0.000153665,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00387106,0.00387106,720,720,0.00388576,0.00388576,0.0012,0.0012,3,3,-0.00371739,-0.00371739
0.359,15000,15000,1.46236e-05,1.46236e-05,5.38024e-06,5.38024e-06,-1.46236e-05,-1.46236e-05,0.00123544,0.00123544,-0.00370626,-0.00370626,0,0,0,0,20000,20000,0.00387377,0.00387377,5.57595e-05,5.57595e-05,-0.000152892,-0.000152892,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00385915,0.00385915,720,720,0.00387377,0.00387377,0.0012,0.0012,3,3,-0.00370626,-0.00370626
0.36,15000,15000,1.45544e-05,1.45544e-05,5.36376e-06,5.36376e-06,-1.45544e-05,-1.45544e-05,0.00123174,0.00123174,-0.00369516,-0.00369516,0,0,0,0,20000,20000,0.0038619,0.0038619,5.5589e-05,5.5589e-05,-0.000152193,-0.000152193,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00384735,0.00384735,720,720,0.0038619,0.0038619,0.0012,0.0012,3,3,-0.00369516,-0.00369516
0.361,15000,15000,1.44938e-05,1.44938e-05,5.34744e-06,5.34744e-06,-1.44938e-05,-1.44938e-05,0.00122805,0.00122805,-0.00368409,-0.00368409,0,0,0,0,20000,20000,0.00385016,0.00385016,5.54201e-05,5.54201e-05,-0.000151576,-0.000151576,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00383566,0.00383566,720,720,0.00385016,0.00385016,0.0012,0.0012,3,3,-0.00368409,-0.00368409
0.362,15000,15000,1.44427e-05,1.44427e-05,5.33131e-06,5.33131e-06,-1.44427e-05,-1.44427e-05,0.00122437,0.00122437,-0.00367305,-0.00367305,0,0,0,0,20000,20000,0.00383854,0.00383854,5.52531e-05,5.52531e-05,-0.000151049,-0.000151049,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0038241,0.0038241,720,720,0.00383854,0.00383854,0.0012,0.0012,3,3,-0.00367305,-0.00367305
0.363,15000,15000,1.4402e-05,1.4402e-05,5.31538e-06,5.31538e-06,-1.4402e-05,-1.4402e-05,0.00122071,0.00122071,-0.00366205,-0.00366205,0,0,0,0,20000,20000,0.00382707,0.00382707,5.50879e-05,5.50879e-05,-0.000150621,-0.000150621,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00381267,0.00381267,720,720,0.00382707,0.00382707,0.0012,0.0012,3,3,-0.00366205,-0.00366205
